2024-06-15 00:08:03 - train: epoch 182, iter:780, loss: 0.8249, lr: 0.000687221653578915
2024-06-15 02:00:28 - train: epoch 199, iter:580, loss: 0.8463, lr: 0.0009960967771506667
2024-06-15 02:00:37 - train: epoch 199, iter:600, loss: 0.8436, lr: 0.0009960967771506667
2024-06-15 02:00:48 - train: epoch 199, iter:620, loss: 0.8437, lr: 0.0009960967771506667
2024-06-15 02:00:56 - train: epoch 199, iter:640, loss: 0.8417, lr: 0.0009960967771506667
2024-06-15 02:01:06 - train: epoch 199, iter:660, loss: 0.8409, lr: 0.0009960967771506667
2024-06-15 02:01:16 - train: epoch 199, iter:680, loss: 0.8348, lr: 0.0009960967771506667
2024-06-15 02:01:24 - train: epoch 199, iter:700, loss: 0.8319, lr: 0.0009960967771506667
2024-06-15 02:01:33 - train: epoch 199, iter:720, loss: 0.8347, lr: 0.0009960967771506667
2024-06-15 02:01:44 - train: epoch 199, iter:740, loss: 0.8391, lr: 0.0009960967771506667
2024-06-15 02:01:53 - train: epoch 199, iter:760, loss: 0.8368, lr: 0.0009960967771506667
2024-06-15 02:02:02 - train: epoch 199, iter:780, loss: 0.8378, lr: 0.0009960967771506667
2024-06-15 02:02:12 - train: epoch 199, iter:800, loss: 0.8383, lr: 0.0009960967771506667
2024-06-15 02:02:34 - val epoch: 199, loss: 0.9248, miou: 0.43905558062291017, f1_or_dsc: 0.6101996149903541, accuracy: 0.8323445914824263,                 specificity: 0.9300294593941217, sensitivity: 0.5331495564974318
2024-06-15 02:02:35 - train: epoch 200, iter:0, loss: 0.8352, lr: 0.0009990232305719944
2024-06-15 02:02:46 - train: epoch 200, iter:20, loss: 0.7356, lr: 0.0009990232305719944
2024-06-15 02:02:56 - train: epoch 200, iter:40, loss: 0.7565, lr: 0.0009990232305719944
2024-06-15 02:03:06 - train: epoch 200, iter:60, loss: 0.8242, lr: 0.0009990232305719944
2024-06-15 02:03:16 - train: epoch 200, iter:80, loss: 0.8170, lr: 0.0009990232305719944
2024-06-15 02:03:27 - train: epoch 200, iter:100, loss: 0.8225, lr: 0.0009990232305719944
2024-06-15 02:03:35 - train: epoch 200, iter:120, loss: 0.8490, lr: 0.0009990232305719944
2024-06-15 02:03:45 - train: epoch 200, iter:140, loss: 0.8415, lr: 0.0009990232305719944
2024-06-15 02:03:54 - train: epoch 200, iter:160, loss: 0.8278, lr: 0.0009990232305719944
2024-06-15 02:04:04 - train: epoch 200, iter:180, loss: 0.8315, lr: 0.0009990232305719944
2024-06-15 02:04:15 - train: epoch 200, iter:200, loss: 0.8293, lr: 0.0009990232305719944
2024-06-15 02:04:26 - train: epoch 200, iter:220, loss: 0.8317, lr: 0.0009990232305719944
2024-06-15 02:04:36 - train: epoch 200, iter:240, loss: 0.8278, lr: 0.0009990232305719944
2024-06-15 02:04:44 - train: epoch 200, iter:260, loss: 0.8289, lr: 0.0009990232305719944
2024-06-15 02:04:55 - train: epoch 200, iter:280, loss: 0.8285, lr: 0.0009990232305719944
2024-06-15 02:05:05 - train: epoch 200, iter:300, loss: 0.8321, lr: 0.0009990232305719944
2024-06-15 02:05:15 - train: epoch 200, iter:320, loss: 0.8306, lr: 0.0009990232305719944
2024-06-15 02:05:24 - train: epoch 200, iter:340, loss: 0.8301, lr: 0.0009990232305719944
2024-06-15 02:05:34 - train: epoch 200, iter:360, loss: 0.8289, lr: 0.0009990232305719944
2024-06-15 02:05:44 - train: epoch 200, iter:380, loss: 0.8269, lr: 0.0009990232305719944
2024-06-15 02:05:53 - train: epoch 200, iter:400, loss: 0.8234, lr: 0.0009990232305719944
2024-06-15 02:06:03 - train: epoch 200, iter:420, loss: 0.8259, lr: 0.0009990232305719944
2024-06-15 02:06:12 - train: epoch 200, iter:440, loss: 0.8284, lr: 0.0009990232305719944
2024-06-15 02:06:22 - train: epoch 200, iter:460, loss: 0.8384, lr: 0.0009990232305719944
2024-06-15 02:06:30 - train: epoch 200, iter:480, loss: 0.8434, lr: 0.0009990232305719944
2024-06-15 02:06:37 - train: epoch 200, iter:500, loss: 0.8442, lr: 0.0009990232305719944
2024-06-15 02:06:47 - train: epoch 200, iter:520, loss: 0.8442, lr: 0.0009990232305719944
2024-06-15 02:06:58 - train: epoch 200, iter:540, loss: 0.8489, lr: 0.0009990232305719944
2024-06-15 02:07:08 - train: epoch 200, iter:560, loss: 0.8516, lr: 0.0009990232305719944
2024-06-15 02:07:16 - train: epoch 200, iter:580, loss: 0.8493, lr: 0.0009990232305719944
2024-06-15 02:07:25 - train: epoch 200, iter:600, loss: 0.8495, lr: 0.0009990232305719944
2024-06-15 02:07:35 - train: epoch 200, iter:620, loss: 0.8453, lr: 0.0009990232305719944
2024-06-15 02:07:45 - train: epoch 200, iter:640, loss: 0.8438, lr: 0.0009990232305719944
2024-06-15 02:07:56 - train: epoch 200, iter:660, loss: 0.8420, lr: 0.0009990232305719944
2024-06-15 02:08:06 - train: epoch 200, iter:680, loss: 0.8394, lr: 0.0009990232305719944
2024-06-15 02:08:16 - train: epoch 200, iter:700, loss: 0.8403, lr: 0.0009990232305719944
2024-06-15 02:08:25 - train: epoch 200, iter:720, loss: 0.8395, lr: 0.0009990232305719944
2024-06-15 02:08:36 - train: epoch 200, iter:740, loss: 0.8371, lr: 0.0009990232305719944
2024-06-15 02:08:46 - train: epoch 200, iter:760, loss: 0.8366, lr: 0.0009990232305719944
2024-06-15 02:08:55 - train: epoch 200, iter:780, loss: 0.8337, lr: 0.0009990232305719944
2024-06-15 02:09:06 - train: epoch 200, iter:800, loss: 0.8332, lr: 0.0009990232305719944
2024-06-15 02:09:27 - val epoch: 200, loss: 1.0446, miou: 0.3674777589207537, f1_or_dsc: 0.5374533611585405, accuracy: 0.8185949900793651,                 specificity: 0.9460592589415826, sensitivity: 0.428189831155032
2024-06-15 02:09:28 - train: epoch 201, iter:0, loss: 0.5745, lr: 0.001
2024-06-15 02:09:37 - train: epoch 201, iter:20, loss: 0.7667, lr: 0.001
2024-06-15 02:09:46 - train: epoch 201, iter:40, loss: 0.7804, lr: 0.001
2024-06-15 02:09:55 - train: epoch 201, iter:60, loss: 0.7869, lr: 0.001
2024-06-15 02:10:06 - train: epoch 201, iter:80, loss: 0.7957, lr: 0.001
2024-06-15 02:10:14 - train: epoch 201, iter:100, loss: 0.8193, lr: 0.001
2024-06-15 02:10:22 - train: epoch 201, iter:120, loss: 0.8190, lr: 0.001
2024-06-15 02:10:31 - train: epoch 201, iter:140, loss: 0.8191, lr: 0.001
2024-06-15 02:10:41 - train: epoch 201, iter:160, loss: 0.8230, lr: 0.001
2024-06-15 02:10:51 - train: epoch 201, iter:180, loss: 0.8162, lr: 0.001
2024-06-15 02:11:02 - train: epoch 201, iter:200, loss: 0.8325, lr: 0.001
2024-06-15 02:11:11 - train: epoch 201, iter:220, loss: 0.8157, lr: 0.001
2024-06-15 02:11:21 - train: epoch 201, iter:240, loss: 0.8155, lr: 0.001
2024-06-15 02:11:31 - train: epoch 201, iter:260, loss: 0.8152, lr: 0.001
2024-06-15 02:11:40 - train: epoch 201, iter:280, loss: 0.8118, lr: 0.001
2024-06-15 02:11:50 - train: epoch 201, iter:300, loss: 0.8157, lr: 0.001
2024-06-15 02:11:59 - train: epoch 201, iter:320, loss: 0.8273, lr: 0.001
2024-06-15 02:12:08 - train: epoch 201, iter:340, loss: 0.8246, lr: 0.001
2024-06-15 02:12:19 - train: epoch 201, iter:360, loss: 0.8255, lr: 0.001
2024-06-15 02:12:29 - train: epoch 201, iter:380, loss: 0.8214, lr: 0.001
2024-06-15 02:12:39 - train: epoch 201, iter:400, loss: 0.8173, lr: 0.001
2024-06-15 02:12:48 - train: epoch 201, iter:420, loss: 0.8236, lr: 0.001
2024-06-15 02:13:00 - train: epoch 201, iter:440, loss: 0.8269, lr: 0.001
2024-06-15 02:13:10 - train: epoch 201, iter:460, loss: 0.8287, lr: 0.001
2024-06-15 02:13:20 - train: epoch 201, iter:480, loss: 0.8277, lr: 0.001
2024-06-15 02:13:30 - train: epoch 201, iter:500, loss: 0.8253, lr: 0.001
2024-06-15 02:13:40 - train: epoch 201, iter:520, loss: 0.8235, lr: 0.001
2024-06-15 02:13:48 - train: epoch 201, iter:540, loss: 0.8211, lr: 0.001
2024-06-15 02:13:59 - train: epoch 201, iter:560, loss: 0.8238, lr: 0.001
2024-06-15 02:14:08 - train: epoch 201, iter:580, loss: 0.8217, lr: 0.001
2024-06-15 02:14:19 - train: epoch 201, iter:600, loss: 0.8215, lr: 0.001
2024-06-15 02:14:28 - train: epoch 201, iter:620, loss: 0.8221, lr: 0.001
2024-06-15 02:14:39 - train: epoch 201, iter:640, loss: 0.8240, lr: 0.001
2024-06-15 02:14:50 - train: epoch 201, iter:660, loss: 0.8271, lr: 0.001
2024-06-15 02:15:00 - train: epoch 201, iter:680, loss: 0.8302, lr: 0.001
2024-06-15 02:15:10 - train: epoch 201, iter:700, loss: 0.8317, lr: 0.001
2024-06-15 02:15:18 - train: epoch 201, iter:720, loss: 0.8345, lr: 0.001
2024-06-15 02:15:28 - train: epoch 201, iter:740, loss: 0.8303, lr: 0.001
2024-06-15 02:15:38 - train: epoch 201, iter:760, loss: 0.8288, lr: 0.001
2024-06-15 02:15:49 - train: epoch 201, iter:780, loss: 0.8324, lr: 0.001
2024-06-15 02:15:59 - train: epoch 201, iter:800, loss: 0.8326, lr: 0.001
2024-06-15 02:16:21 - val epoch: 201, loss: 0.9419, miou: 0.40236676630656854, f1_or_dsc: 0.5738395631925692, accuracy: 0.8234824528769841,                 specificity: 0.9346981961592047, sensitivity: 0.4828442464325011
2024-06-15 02:16:22 - train: epoch 202, iter:0, loss: 0.8451, lr: 0.0009990232305719946
2024-06-15 02:16:33 - train: epoch 202, iter:20, loss: 0.9033, lr: 0.0009990232305719946
2024-06-15 02:16:44 - train: epoch 202, iter:40, loss: 0.8621, lr: 0.0009990232305719946
2024-06-15 02:16:54 - train: epoch 202, iter:60, loss: 0.8398, lr: 0.0009990232305719946
2024-06-15 02:17:02 - train: epoch 202, iter:80, loss: 0.8520, lr: 0.0009990232305719946
2024-06-15 02:17:11 - train: epoch 202, iter:100, loss: 0.8331, lr: 0.0009990232305719946
2024-06-15 02:17:21 - train: epoch 202, iter:120, loss: 0.8231, lr: 0.0009990232305719946
2024-06-15 02:17:32 - train: epoch 202, iter:140, loss: 0.8194, lr: 0.0009990232305719946
2024-06-15 02:17:44 - train: epoch 202, iter:160, loss: 0.8189, lr: 0.0009990232305719946
2024-06-15 02:17:53 - train: epoch 202, iter:180, loss: 0.8071, lr: 0.0009990232305719946
2024-06-15 02:18:03 - train: epoch 202, iter:200, loss: 0.7989, lr: 0.0009990232305719946
2024-06-15 02:18:13 - train: epoch 202, iter:220, loss: 0.8010, lr: 0.0009990232305719946
2024-06-15 02:18:24 - train: epoch 202, iter:240, loss: 0.8007, lr: 0.0009990232305719946
2024-06-15 02:18:34 - train: epoch 202, iter:260, loss: 0.8046, lr: 0.0009990232305719946
2024-06-15 02:18:44 - train: epoch 202, iter:280, loss: 0.8140, lr: 0.0009990232305719946
2024-06-15 02:18:53 - train: epoch 202, iter:300, loss: 0.8171, lr: 0.0009990232305719946
2024-06-15 02:19:03 - train: epoch 202, iter:320, loss: 0.8108, lr: 0.0009990232305719946
2024-06-15 02:19:12 - train: epoch 202, iter:340, loss: 0.8030, lr: 0.0009990232305719946
2024-06-15 02:19:21 - train: epoch 202, iter:360, loss: 0.8150, lr: 0.0009990232305719946
2024-06-15 02:19:29 - train: epoch 202, iter:380, loss: 0.8198, lr: 0.0009990232305719946
2024-06-15 02:19:38 - train: epoch 202, iter:400, loss: 0.8281, lr: 0.0009990232305719946
2024-06-15 02:19:47 - train: epoch 202, iter:420, loss: 0.8258, lr: 0.0009990232305719946
2024-06-15 02:19:56 - train: epoch 202, iter:440, loss: 0.8272, lr: 0.0009990232305719946
2024-06-15 02:20:07 - train: epoch 202, iter:460, loss: 0.8281, lr: 0.0009990232305719946
2024-06-15 02:20:16 - train: epoch 202, iter:480, loss: 0.8262, lr: 0.0009990232305719946
2024-06-15 02:20:25 - train: epoch 202, iter:500, loss: 0.8249, lr: 0.0009990232305719946
2024-06-15 02:20:36 - train: epoch 202, iter:520, loss: 0.8242, lr: 0.0009990232305719946
2024-06-15 02:20:45 - train: epoch 202, iter:540, loss: 0.8230, lr: 0.0009990232305719946
2024-06-15 02:20:54 - train: epoch 202, iter:560, loss: 0.8256, lr: 0.0009990232305719946
2024-06-15 02:21:04 - train: epoch 202, iter:580, loss: 0.8234, lr: 0.0009990232305719946
2024-06-15 02:21:13 - train: epoch 202, iter:600, loss: 0.8277, lr: 0.0009990232305719946
2024-06-15 02:21:22 - train: epoch 202, iter:620, loss: 0.8297, lr: 0.0009990232305719946
2024-06-15 02:21:32 - train: epoch 202, iter:640, loss: 0.8272, lr: 0.0009990232305719946
2024-06-15 02:21:41 - train: epoch 202, iter:660, loss: 0.8330, lr: 0.0009990232305719946
2024-06-15 02:21:52 - train: epoch 202, iter:680, loss: 0.8310, lr: 0.0009990232305719946
2024-06-15 02:22:01 - train: epoch 202, iter:700, loss: 0.8274, lr: 0.0009990232305719946
2024-06-15 02:22:11 - train: epoch 202, iter:720, loss: 0.8260, lr: 0.0009990232305719946
2024-06-15 02:22:21 - train: epoch 202, iter:740, loss: 0.8261, lr: 0.0009990232305719946
2024-06-15 02:22:31 - train: epoch 202, iter:760, loss: 0.8257, lr: 0.0009990232305719946
2024-06-15 02:22:42 - train: epoch 202, iter:780, loss: 0.8260, lr: 0.0009990232305719946
2024-06-15 02:22:51 - train: epoch 202, iter:800, loss: 0.8291, lr: 0.0009990232305719946
2024-06-15 02:23:13 - val epoch: 202, loss: 0.9423, miou: 0.4583731279591961, f1_or_dsc: 0.6286088507412775, accuracy: 0.8170276183390023,                 specificity: 0.8783766754681588, sensitivity: 0.6291240700571213
2024-06-15 02:23:15 - train: epoch 203, iter:0, loss: 0.6759, lr: 0.0009960967771506667
2024-06-15 02:23:26 - train: epoch 203, iter:20, loss: 0.7720, lr: 0.0009960967771506667
2024-06-15 02:23:37 - train: epoch 203, iter:40, loss: 0.7915, lr: 0.0009960967771506667
2024-06-15 02:23:48 - train: epoch 203, iter:60, loss: 0.8292, lr: 0.0009960967771506667
2024-06-15 02:23:58 - train: epoch 203, iter:80, loss: 0.8262, lr: 0.0009960967771506667
2024-06-15 02:24:06 - train: epoch 203, iter:100, loss: 0.8245, lr: 0.0009960967771506667
2024-06-15 02:24:17 - train: epoch 203, iter:120, loss: 0.8362, lr: 0.0009960967771506667
2024-06-15 02:24:25 - train: epoch 203, iter:140, loss: 0.8557, lr: 0.0009960967771506667
2024-06-15 02:24:34 - train: epoch 203, iter:160, loss: 0.8619, lr: 0.0009960967771506667
2024-06-15 02:24:42 - train: epoch 203, iter:180, loss: 0.8571, lr: 0.0009960967771506667
2024-06-15 02:24:53 - train: epoch 203, iter:200, loss: 0.8481, lr: 0.0009960967771506667
2024-06-15 02:25:02 - train: epoch 203, iter:220, loss: 0.8345, lr: 0.0009960967771506667
2024-06-15 02:25:11 - train: epoch 203, iter:240, loss: 0.8358, lr: 0.0009960967771506667
2024-06-15 02:25:23 - train: epoch 203, iter:260, loss: 0.8407, lr: 0.0009960967771506667
2024-06-15 02:25:32 - train: epoch 203, iter:280, loss: 0.8389, lr: 0.0009960967771506667
2024-06-15 02:25:41 - train: epoch 203, iter:300, loss: 0.8327, lr: 0.0009960967771506667
2024-06-15 02:25:52 - train: epoch 203, iter:320, loss: 0.8408, lr: 0.0009960967771506667
2024-06-15 02:26:02 - train: epoch 203, iter:340, loss: 0.8431, lr: 0.0009960967771506667
2024-06-15 02:26:14 - train: epoch 203, iter:360, loss: 0.8502, lr: 0.0009960967771506667
2024-06-15 02:26:24 - train: epoch 203, iter:380, loss: 0.8449, lr: 0.0009960967771506667
2024-06-15 02:26:34 - train: epoch 203, iter:400, loss: 0.8381, lr: 0.0009960967771506667
2024-06-15 02:26:44 - train: epoch 203, iter:420, loss: 0.8347, lr: 0.0009960967771506667
2024-06-15 02:26:52 - train: epoch 203, iter:440, loss: 0.8336, lr: 0.0009960967771506667
2024-06-15 02:27:03 - train: epoch 203, iter:460, loss: 0.8325, lr: 0.0009960967771506667
2024-06-15 02:27:12 - train: epoch 203, iter:480, loss: 0.8362, lr: 0.0009960967771506667
2024-06-15 02:27:23 - train: epoch 203, iter:500, loss: 0.8317, lr: 0.0009960967771506667
2024-06-15 02:27:32 - train: epoch 203, iter:520, loss: 0.8348, lr: 0.0009960967771506667
2024-06-15 02:27:41 - train: epoch 203, iter:540, loss: 0.8339, lr: 0.0009960967771506667
2024-06-15 02:27:51 - train: epoch 203, iter:560, loss: 0.8308, lr: 0.0009960967771506667
2024-06-15 02:28:04 - train: epoch 203, iter:580, loss: 0.8296, lr: 0.0009960967771506667
2024-06-15 02:28:14 - train: epoch 203, iter:600, loss: 0.8283, lr: 0.0009960967771506667
2024-06-15 02:28:23 - train: epoch 203, iter:620, loss: 0.8278, lr: 0.0009960967771506667
2024-06-15 02:28:33 - train: epoch 203, iter:640, loss: 0.8249, lr: 0.0009960967771506667
2024-06-15 02:28:43 - train: epoch 203, iter:660, loss: 0.8256, lr: 0.0009960967771506667
2024-06-15 02:28:53 - train: epoch 203, iter:680, loss: 0.8272, lr: 0.0009960967771506667
2024-06-15 02:29:03 - train: epoch 203, iter:700, loss: 0.8265, lr: 0.0009960967771506667
2024-06-15 02:29:14 - train: epoch 203, iter:720, loss: 0.8313, lr: 0.0009960967771506667
2024-06-15 02:29:23 - train: epoch 203, iter:740, loss: 0.8321, lr: 0.0009960967771506667
2024-06-15 02:29:32 - train: epoch 203, iter:760, loss: 0.8329, lr: 0.0009960967771506667
2024-06-15 02:29:40 - train: epoch 203, iter:780, loss: 0.8343, lr: 0.0009960967771506667
2024-06-15 02:29:49 - train: epoch 203, iter:800, loss: 0.8332, lr: 0.0009960967771506667
2024-06-15 02:30:10 - val epoch: 203, loss: 0.9136, miou: 0.46394776426973955, f1_or_dsc: 0.6338310363159309, accuracy: 0.8297818346088436,                 specificity: 0.9052775759932815, sensitivity: 0.5985489787160153
2024-06-15 02:30:11 - train: epoch 204, iter:0, loss: 0.7166, lr: 0.000991232189110701
2024-06-15 02:30:20 - train: epoch 204, iter:20, loss: 1.0240, lr: 0.000991232189110701
2024-06-15 02:30:32 - train: epoch 204, iter:40, loss: 0.9191, lr: 0.000991232189110701
2024-06-15 02:30:41 - train: epoch 204, iter:60, loss: 0.8823, lr: 0.000991232189110701
2024-06-15 02:30:50 - train: epoch 204, iter:80, loss: 0.8555, lr: 0.000991232189110701
2024-06-15 02:31:01 - train: epoch 204, iter:100, loss: 0.8245, lr: 0.000991232189110701
2024-06-15 02:31:13 - train: epoch 204, iter:120, loss: 0.8280, lr: 0.000991232189110701
2024-06-15 02:31:23 - train: epoch 204, iter:140, loss: 0.8369, lr: 0.000991232189110701
2024-06-15 02:31:32 - train: epoch 204, iter:160, loss: 0.8646, lr: 0.000991232189110701
2024-06-15 02:31:42 - train: epoch 204, iter:180, loss: 0.8708, lr: 0.000991232189110701
2024-06-15 02:31:53 - train: epoch 204, iter:200, loss: 0.8606, lr: 0.000991232189110701
2024-06-15 02:32:01 - train: epoch 204, iter:220, loss: 0.8712, lr: 0.000991232189110701
2024-06-15 02:32:12 - train: epoch 204, iter:240, loss: 0.8606, lr: 0.000991232189110701
2024-06-15 02:32:21 - train: epoch 204, iter:260, loss: 0.8674, lr: 0.000991232189110701
2024-06-15 02:32:30 - train: epoch 204, iter:280, loss: 0.8652, lr: 0.000991232189110701
2024-06-15 02:32:40 - train: epoch 204, iter:300, loss: 0.8600, lr: 0.000991232189110701
2024-06-15 02:32:52 - train: epoch 204, iter:320, loss: 0.8548, lr: 0.000991232189110701
2024-06-15 02:33:02 - train: epoch 204, iter:340, loss: 0.8536, lr: 0.000991232189110701
2024-06-15 02:33:12 - train: epoch 204, iter:360, loss: 0.8526, lr: 0.000991232189110701
2024-06-15 02:33:23 - train: epoch 204, iter:380, loss: 0.8421, lr: 0.000991232189110701
2024-06-15 02:33:34 - train: epoch 204, iter:400, loss: 0.8382, lr: 0.000991232189110701
2024-06-15 02:33:42 - train: epoch 204, iter:420, loss: 0.8387, lr: 0.000991232189110701
2024-06-15 02:33:51 - train: epoch 204, iter:440, loss: 0.8394, lr: 0.000991232189110701
2024-06-15 02:34:00 - train: epoch 204, iter:460, loss: 0.8375, lr: 0.000991232189110701
2024-06-15 02:34:09 - train: epoch 204, iter:480, loss: 0.8375, lr: 0.000991232189110701
2024-06-15 02:34:18 - train: epoch 204, iter:500, loss: 0.8316, lr: 0.000991232189110701
2024-06-15 02:34:28 - train: epoch 204, iter:520, loss: 0.8332, lr: 0.000991232189110701
2024-06-15 02:34:38 - train: epoch 204, iter:540, loss: 0.8305, lr: 0.000991232189110701
2024-06-15 02:34:47 - train: epoch 204, iter:560, loss: 0.8397, lr: 0.000991232189110701
2024-06-15 02:34:57 - train: epoch 204, iter:580, loss: 0.8389, lr: 0.000991232189110701
2024-06-15 02:35:08 - train: epoch 204, iter:600, loss: 0.8375, lr: 0.000991232189110701
2024-06-15 02:35:19 - train: epoch 204, iter:620, loss: 0.8364, lr: 0.000991232189110701
2024-06-15 02:35:29 - train: epoch 204, iter:640, loss: 0.8396, lr: 0.000991232189110701
2024-06-15 02:35:39 - train: epoch 204, iter:660, loss: 0.8384, lr: 0.000991232189110701
2024-06-15 02:35:47 - train: epoch 204, iter:680, loss: 0.8398, lr: 0.000991232189110701
2024-06-15 02:35:56 - train: epoch 204, iter:700, loss: 0.8379, lr: 0.000991232189110701
2024-06-15 02:36:06 - train: epoch 204, iter:720, loss: 0.8394, lr: 0.000991232189110701
2024-06-15 02:36:16 - train: epoch 204, iter:740, loss: 0.8406, lr: 0.000991232189110701
2024-06-15 02:36:25 - train: epoch 204, iter:760, loss: 0.8376, lr: 0.000991232189110701
2024-06-15 02:36:35 - train: epoch 204, iter:780, loss: 0.8369, lr: 0.000991232189110701
2024-06-15 02:36:45 - train: epoch 204, iter:800, loss: 0.8361, lr: 0.000991232189110701
2024-06-15 02:37:07 - val epoch: 204, loss: 0.8932, miou: 0.48634518777988694, f1_or_dsc: 0.6544175495415401, accuracy: 0.826468608276644,                 specificity: 0.878354644811472, sensitivity: 0.6675489634212721
2024-06-15 02:37:07 - train: epoch 205, iter:0, loss: 1.1449, lr: 0.0009844486647586723
2024-06-15 02:37:16 - train: epoch 205, iter:20, loss: 0.8130, lr: 0.0009844486647586723
2024-06-15 02:37:26 - train: epoch 205, iter:40, loss: 0.7520, lr: 0.0009844486647586723
2024-06-15 02:37:36 - train: epoch 205, iter:60, loss: 0.7724, lr: 0.0009844486647586723
2024-06-15 02:37:46 - train: epoch 205, iter:80, loss: 0.7923, lr: 0.0009844486647586723
2024-06-15 02:37:57 - train: epoch 205, iter:100, loss: 0.7935, lr: 0.0009844486647586723
2024-06-15 02:38:06 - train: epoch 205, iter:120, loss: 0.8132, lr: 0.0009844486647586723
2024-06-15 02:38:16 - train: epoch 205, iter:140, loss: 0.8138, lr: 0.0009844486647586723
2024-06-15 02:38:29 - train: epoch 205, iter:160, loss: 0.8188, lr: 0.0009844486647586723
2024-06-15 02:38:40 - train: epoch 205, iter:180, loss: 0.8259, lr: 0.0009844486647586723
2024-06-15 02:38:51 - train: epoch 205, iter:200, loss: 0.8380, lr: 0.0009844486647586723
2024-06-15 02:39:01 - train: epoch 205, iter:220, loss: 0.8430, lr: 0.0009844486647586723
2024-06-15 02:39:10 - train: epoch 205, iter:240, loss: 0.8475, lr: 0.0009844486647586723
2024-06-15 02:39:19 - train: epoch 205, iter:260, loss: 0.8354, lr: 0.0009844486647586723
2024-06-15 02:39:30 - train: epoch 205, iter:280, loss: 0.8378, lr: 0.0009844486647586723
2024-06-15 02:39:39 - train: epoch 205, iter:300, loss: 0.8429, lr: 0.0009844486647586723
2024-06-15 02:39:50 - train: epoch 205, iter:320, loss: 0.8327, lr: 0.0009844486647586723
2024-06-15 02:39:59 - train: epoch 205, iter:340, loss: 0.8335, lr: 0.0009844486647586723
2024-06-15 02:40:07 - train: epoch 205, iter:360, loss: 0.8361, lr: 0.0009844486647586723
2024-06-15 02:40:16 - train: epoch 205, iter:380, loss: 0.8299, lr: 0.0009844486647586723
2024-06-15 02:40:27 - train: epoch 205, iter:400, loss: 0.8295, lr: 0.0009844486647586723
2024-06-15 02:40:37 - train: epoch 205, iter:420, loss: 0.8273, lr: 0.0009844486647586723
2024-06-15 02:40:46 - train: epoch 205, iter:440, loss: 0.8204, lr: 0.0009844486647586723
2024-06-15 02:40:57 - train: epoch 205, iter:460, loss: 0.8168, lr: 0.0009844486647586723
2024-06-15 02:41:09 - train: epoch 205, iter:480, loss: 0.8199, lr: 0.0009844486647586723
2024-06-15 02:41:18 - train: epoch 205, iter:500, loss: 0.8223, lr: 0.0009844486647586723
2024-06-15 02:41:26 - train: epoch 205, iter:520, loss: 0.8251, lr: 0.0009844486647586723
2024-06-15 02:41:37 - train: epoch 205, iter:540, loss: 0.8307, lr: 0.0009844486647586723
2024-06-15 02:41:46 - train: epoch 205, iter:560, loss: 0.8285, lr: 0.0009844486647586723
2024-06-15 02:41:54 - train: epoch 205, iter:580, loss: 0.8316, lr: 0.0009844486647586723
2024-06-15 02:42:05 - train: epoch 205, iter:600, loss: 0.8297, lr: 0.0009844486647586723
2024-06-15 02:42:16 - train: epoch 205, iter:620, loss: 0.8299, lr: 0.0009844486647586723
2024-06-15 02:42:26 - train: epoch 205, iter:640, loss: 0.8316, lr: 0.0009844486647586723
2024-06-15 02:42:35 - train: epoch 205, iter:660, loss: 0.8268, lr: 0.0009844486647586723
2024-06-15 02:42:45 - train: epoch 205, iter:680, loss: 0.8258, lr: 0.0009844486647586723
2024-06-15 02:42:55 - train: epoch 205, iter:700, loss: 0.8261, lr: 0.0009844486647586723
2024-06-15 02:43:05 - train: epoch 205, iter:720, loss: 0.8222, lr: 0.0009844486647586723
2024-06-15 02:43:14 - train: epoch 205, iter:740, loss: 0.8291, lr: 0.0009844486647586723
2024-06-15 02:43:23 - train: epoch 205, iter:760, loss: 0.8272, lr: 0.0009844486647586723
2024-06-15 02:43:32 - train: epoch 205, iter:780, loss: 0.8279, lr: 0.0009844486647586723
2024-06-15 02:43:42 - train: epoch 205, iter:800, loss: 0.8273, lr: 0.0009844486647586723
2024-06-15 02:44:04 - val epoch: 205, loss: 0.9010, miou: 0.47551038053308525, f1_or_dsc: 0.6445368149308291, accuracy: 0.8320859463577097,                 specificity: 0.901819056635531, sensitivity: 0.6185032204431337
2024-06-15 02:44:05 - train: epoch 206, iter:0, loss: 0.7136, lr: 0.0009757729755661011
2024-06-15 02:44:14 - train: epoch 206, iter:20, loss: 0.8438, lr: 0.0009757729755661011
2024-06-15 02:44:23 - train: epoch 206, iter:40, loss: 0.8171, lr: 0.0009757729755661011
2024-06-15 02:44:31 - train: epoch 206, iter:60, loss: 0.8358, lr: 0.0009757729755661011
2024-06-15 02:44:41 - train: epoch 206, iter:80, loss: 0.8311, lr: 0.0009757729755661011
2024-06-15 02:44:53 - train: epoch 206, iter:100, loss: 0.8440, lr: 0.0009757729755661011
2024-06-15 02:45:00 - train: epoch 206, iter:120, loss: 0.8380, lr: 0.0009757729755661011
2024-06-15 02:45:10 - train: epoch 206, iter:140, loss: 0.8378, lr: 0.0009757729755661011
2024-06-15 02:45:20 - train: epoch 206, iter:160, loss: 0.8463, lr: 0.0009757729755661011
2024-06-15 02:45:31 - train: epoch 206, iter:180, loss: 0.8352, lr: 0.0009757729755661011
2024-06-15 02:45:41 - train: epoch 206, iter:200, loss: 0.8278, lr: 0.0009757729755661011
