2024-06-17 16:18:32 - train: epoch 293, iter:780, loss: 0.2432, lr: 0.0009387718066217118
2024-06-17 16:50:38 - train: epoch 300, iter:480, loss: 0.2597, lr: 0.000999023230571994
2024-06-17 16:50:45 - train: epoch 300, iter:500, loss: 0.2580, lr: 0.000999023230571994
2024-06-17 16:50:52 - train: epoch 300, iter:520, loss: 0.2577, lr: 0.000999023230571994
2024-06-17 16:50:59 - train: epoch 300, iter:540, loss: 0.2601, lr: 0.000999023230571994
2024-06-17 16:51:06 - train: epoch 300, iter:560, loss: 0.2629, lr: 0.000999023230571994
2024-06-17 16:51:13 - train: epoch 300, iter:580, loss: 0.2629, lr: 0.000999023230571994
2024-06-17 16:51:20 - train: epoch 300, iter:600, loss: 0.2668, lr: 0.000999023230571994
2024-06-17 16:51:26 - train: epoch 300, iter:620, loss: 0.2643, lr: 0.000999023230571994
2024-06-17 16:51:33 - train: epoch 300, iter:640, loss: 0.2609, lr: 0.000999023230571994
2024-06-17 16:51:40 - train: epoch 300, iter:660, loss: 0.2607, lr: 0.000999023230571994
2024-06-17 16:51:47 - train: epoch 300, iter:680, loss: 0.2584, lr: 0.000999023230571994
2024-06-17 16:51:54 - train: epoch 300, iter:700, loss: 0.2561, lr: 0.000999023230571994
2024-06-17 16:52:01 - train: epoch 300, iter:720, loss: 0.2550, lr: 0.000999023230571994
2024-06-17 16:52:08 - train: epoch 300, iter:740, loss: 0.2553, lr: 0.000999023230571994
2024-06-17 16:52:15 - train: epoch 300, iter:760, loss: 0.2537, lr: 0.000999023230571994
2024-06-17 16:52:22 - train: epoch 300, iter:780, loss: 0.2514, lr: 0.000999023230571994
2024-06-17 16:52:41 - val epoch: 300, loss: 0.7322, miou: 0.46940990318744236, f1_or_dsc: 0.6389094046109243, accuracy: 0.9176644212372449,                 specificity: 0.9911539311380081, sensitivity: 0.49338337034362195
2024-06-17 16:52:55 - test of best model, loss: 0.5449,miou: 0.5935667345272015, f1_or_dsc: 0.7449537213178687, accuracy: 0.9253174824617347,                specificity: 0.9576310876201098, sensitivity: 0.7387595591163428, confusion_matrix: [[4095611  181204]
 [ 193523  547262]]
